date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
11/8/19 13:36,KH_XD_JA,am_in_a_mood,1,0,1,"Dutiful daughter and daydreamer. Meet Hala in the Apple Original film, coming to Apple TV+ on Dec 6. #HalaMovie http://apple.co/31X87RU",,,#HalaMovie,1.1928E+18,https://twitter.com/KH_XD_JA/status/1192798029587341312
11/8/19 13:28,Zaingathia,AppleTV,2,1,12,This is so far from reality?!? Just pushing their own narratives as always,,,,1.1928E+18,https://twitter.com/Zaingathia/status/1192795912424361985
11/8/19 13:22,beggy_98,AppleTV,1,0,6,"Oh look another ""white man"" saves the oppressed brown girl narrative these lot crack me up.",,,,1.19279E+18,https://twitter.com/beggy_98/status/1192794480266694656
11/8/19 13:10,peachysawsan,AppleTV,0,0,0,Imagine how tired we are,,,,1.19279E+18,https://twitter.com/peachysawsan/status/1192791537610088448
11/8/19 12:53,NothingNashty,AppleTV,0,2,0,I stan the sisters calling this BS out ,,,,1.19279E+18,https://twitter.com/NothingNashty/status/1192787273235849217
11/8/19 12:45,itsachillything,AppleTV,1,2,1,No one asked for this trash. Thanks,,,,1.19279E+18,https://twitter.com/itsachillything/status/1192785162771337217
11/8/19 12:44,qtpa2tea,AppleTV,0,0,1,I like everything with violin and cello ,,,,1.19279E+18,https://twitter.com/qtpa2tea/status/1192785066973433857
11/8/19 12:01,Realsavage394,AppleTV,0,0,2,Hala wallah,,,,1.19277E+18,https://twitter.com/Realsavage394/status/1192774172528857089
11/8/19 11:49,DJ_ricebags,AppleTV,0,0,0,Apple ran out of ideas and said “fuck it. Hijab skateboard girl”,,,,1.19277E+18,https://twitter.com/DJ_ricebags/status/1192771125719130112
11/8/19 11:33,prianka12,Ghassanimuzakki,1,0,0,,,,,1.19277E+18,https://twitter.com/prianka12/status/1192766995747328000
11/8/19 11:31,eeman_gl,AppleTV,1,1,4,Oh Lord not this again smh,,,,1.19277E+18,https://twitter.com/eeman_gl/status/1192766597691330561
11/8/19 11:25,_fr30,AppleTV,0,0,1,Why is everyone acting like many Muslim girls don’t actually go through stuff like this get your head out the bin,,,,1.19277E+18,https://twitter.com/_fr30/status/1192765032137969665
11/8/19 11:16,mojo_thabet,,1,1,2,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19276E+18,https://twitter.com/mojo_thabet/status/1192762910398918657
11/8/19 11:10,Pixelmando122,,1,2,6, https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19276E+18,https://twitter.com/Pixelmando122/status/1192761383659745285
11/8/19 11:09,mirruzain,AppleTV,0,0,0,A white saviour yay ,,,,1.19276E+18,https://twitter.com/mirruzain/status/1192761090540621824
11/8/19 11:07,JacqueRaja,AppleTV,1,0,4,#HalaMovie? more like #Haramovie,,,#HalaMovie #Haramovie,1.19276E+18,https://twitter.com/JacqueRaja/status/1192760582392467456
11/8/19 11:01,eddyhbeeb,AppleTV,0,0,1,Again with the white savior Traaaaaaash,,,,1.19276E+18,https://twitter.com/eddyhbeeb/status/1192759063114919936
11/8/19 10:54,sylkevlb,AppleTV,0,0,0,WE DON’T WANT IT deze shit maakt me zo boos he,,,,1.19276E+18,https://twitter.com/sylkevlb/status/1192757220578152454
11/8/19 10:54,AllahCanceledMe,AppleTV,4,0,15, ,,,,1.19276E+18,https://twitter.com/AllahCanceledMe/status/1192757207500242944
11/8/19 10:27,rubu97,AppleTV,0,0,4,Who is pitching these awful awful ideas. Execution by firing squad,,,,1.19275E+18,https://twitter.com/rubu97/status/1192750559469735937
11/8/19 10:24,MuhamadYousri,AppleTV,0,2,3,Alternative narrative: Muslim girl saves a white boy who was living a drugged meaningless nihilistic lifestyle based purely on chasing pleasure by enlightening him to a spiritual meaning in life that transcends one's own self and other cliches like that? Fun isn't it? @AppleTV,,@AppleTV,,1.19275E+18,https://twitter.com/MuhamadYousri/status/1192749818252349441
11/8/19 10:16,jegatec,AppleTV,0,0,0, ,,,,1.19275E+18,https://twitter.com/jegatec/status/1192747619895906304
11/8/19 10:12,amlnsusen_,AppleTV,0,0,0,Soo she needs white boy ??,,,,1.19275E+18,https://twitter.com/amlnsusen_/status/1192746732938911744
11/8/19 10:07,lanleeeee,AppleTV,0,0,3,yeah okay it’s all true and shit except for the part where they put a white boy to “show her the light” like nah fuck off girls with strict parents do all the labour by themselves for themselves to escape their strict households - no one “saves” us,,,,1.19275E+18,https://twitter.com/lanleeeee/status/1192745449205178368
11/8/19 10:06,shake24x7,AppleTV,0,0,0,lol this is so mild i wish they made her gay,,,,1.19275E+18,https://twitter.com/shake24x7/status/1192745259991805952
11/8/19 9:41,mariyaar__,AppleTV,1,0,3,Disappointed in Jada Pinkett Smith tbh,,,,1.19274E+18,https://twitter.com/mariyaar__/status/1192738822284566528
11/8/19 9:40,KhabirM,AppleTV,0,1,0,This tweet got ratioed......,,,,1.19274E+18,https://twitter.com/KhabirM/status/1192738546202734592
11/8/19 9:29,SamayyaAfzal,AppleTV,1,1,4,Just for once can we have something actually relatable for a storyline- like liking people and never acting on it because you’re too sociallly awkward ,,,,1.19274E+18,https://twitter.com/SamayyaAfzal/status/1192735974314381312
11/8/19 9:19,amandarabaab,AppleTV,3,52,43,"This is getting boring. I'll say it slowly... We. Do. Not. Need. To. Be. Saved! Please Hollywood, stop this fetish for women in hijab as weak, oppressed, delicate beings in need of a free white man to come save them from their headscarf.",,,,1.19273E+18,https://twitter.com/amandarabaab/status/1192733255570771969
11/8/19 9:16,AlhajiKaramba,AppleTV,0,0,0, ,,,,1.19273E+18,https://twitter.com/AlhajiKaramba/status/1192732688698019840
11/8/19 8:55,Laylaa_WS,AppleTV,0,0,0,"AGAIN? A FUCKING GAIN? NOTHING NEW , NOTHINGS CHANGE ? SAME OLE SHIT SAME OLE FUCKING SHIT",,,,1.19273E+18,https://twitter.com/Laylaa_WS/status/1192727415937732608
11/8/19 8:48,badboyyeehaw,AppleTV,2,0,8,why does every white boy in a series wants to fuck a hijabi i don’t get it,,,,1.19273E+18,https://twitter.com/badboyyeehaw/status/1192725475682062336
11/8/19 8:23,AtharAliKhan,AppleTV,0,7,20,"If this is a story about living two lives, dealing with cognitive dissonance, & questioning your core identity, then this is the story of millions of Muslims, including many I've known and loved. Looking forward to watching it.",,,,1.19272E+18,https://twitter.com/AtharAliKhan/status/1192719215431733250
11/8/19 8:05,Gagaharif_,AppleTV,0,0,0,Thank god for free sub for a year gara gara beli ipun,,,,1.19271E+18,https://twitter.com/Gagaharif_/status/1192714652439863296
11/8/19 8:03,rbhr0117,AppleTV,0,0,0,nul,,,,1.19271E+18,https://twitter.com/rbhr0117/status/1192714133877207040
11/8/19 7:48,Carol_Saroufil,,1,0,2,I feel personally attacked because she's wearing the exact same the shirt I'm wearing right now. Like right now. Right this second. https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19271E+18,https://twitter.com/Carol_Saroufil/status/1192710375768281088
11/8/19 7:40,fyzmct,AppleTV,0,0,0,Enough is enough of this orientalist narrative! let white boys save themselves from white supremacy and let us alone! @AppleTV,,@AppleTV,,1.19271E+18,https://twitter.com/fyzmct/status/1192708528869429248
11/8/19 7:31,KnightmareBeast,AppleTV,1,0,0,This looks interesting.,,,,1.19271E+18,https://twitter.com/KnightmareBeast/status/1192706281406107649
11/8/19 7:28,hfzsni,AppleTV,1,0,0,Hala(holla) at the white boys?,,,,1.19271E+18,https://twitter.com/hfzsni/status/1192705421171019779
11/8/19 7:28,yuyuuuuuu_,AppleTV,0,0,0,tf?,,,,1.19271E+18,https://twitter.com/yuyuuuuuu_/status/1192705314807672834
11/8/19 7:25,ShaymaaDarling,AppleTV,1,0,12,"Nahhh, this aint it ",,,,1.1927E+18,https://twitter.com/ShaymaaDarling/status/1192704609216798720
11/8/19 7:24,darealamzs,AppleTV,0,0,0,IF I HEAR YALL COMPLAIN ABOUT THIS ONE IMMA FUCK U UP,,,,1.1927E+18,https://twitter.com/darealamzs/status/1192704546868539392
11/8/19 7:22,ha5ena,AppleTV,0,0,1,but why did it have to be a white boy ???????? please ANYTHING but a white boy,,,,1.1927E+18,https://twitter.com/ha5ena/status/1192703935498338304
11/8/19 7:20,Mohtahasid,AppleTV,0,0,1, ,,,,1.1927E+18,https://twitter.com/Mohtahasid/status/1192703411671560193
11/8/19 6:42,Mlungisi_prince,AppleTV,0,0,0,What a flop,,,,1.19269E+18,https://twitter.com/Mlungisi_prince/status/1192693811878809601
11/8/19 6:40,pearlserery,AppleTV,0,0,0,Stop this shit!!,,,,1.19269E+18,https://twitter.com/pearlserery/status/1192693389281636352
11/8/19 6:22,ShayanZ_,AppleTV,0,0,0,How you gonna portray a HIJABI and not even cover her head.. THATS THE MAIN FUCKING POINT ,,,,1.19269E+18,https://twitter.com/ShayanZ_/status/1192688826281533440
11/8/19 5:52,AbooHassim,AppleTV,0,0,1,"Bored of this narrative! @minhalbaig @jadapsmith let’s choose a better, fresher story line for the representation of Muslim woman please?",,@minhalbaig @jadapsmith,,1.19268E+18,https://twitter.com/AbooHassim/status/1192681369119404033
11/8/19 5:46,jaybabe90210,AppleTV,0,0,2,Can y’all please stop painting women who choose to wear a hijab as oppressed and waiting for some boy to save them....,,,,1.19268E+18,https://twitter.com/jaybabe90210/status/1192679810855649282
11/8/19 5:44,RFPATROL,AppleTV,4,0,1,ابل تيفي بلس ما كملت اسبوع و اولردي تفوقت في الخياس على نتفلكس,,,,1.19268E+18,https://twitter.com/RFPATROL/status/1192679347066421248
11/8/19 5:43,iswarnethi,AppleTV,0,0,2,Look at everyone bashing the premise of this movie because their cognitive dissonance just won’t allow them to accept that there are people within their communities who battle with internal conflicts that involve a clash between personal values & culture.,,,,1.19268E+18,https://twitter.com/iswarnethi/status/1192679105566670848
11/8/19 5:40,_Fattiie,AppleTV,1,0,0,I know we’re tired of this and I know it’s bad (white gaze and all) but let’s not act like we don’t all face these (or similar) struggles with our faith & families,,,,1.19268E+18,https://twitter.com/_Fattiie/status/1192678258472415232
11/8/19 5:28,CalebsmithCX,AppleTV,0,0,0,who tryna recreate this ill be the white guy,,,,1.19268E+18,https://twitter.com/CalebsmithCX/status/1192675303132483584
11/8/19 5:15,AmanVer70425737,AppleTV,0,0,0,@Shehla_Rashid ,,@Shehla_Rashid,,1.19267E+18,https://twitter.com/AmanVer70425737/status/1192672023182364674
11/8/19 5:11,tifah_dior,AppleTV,2,8,21,"1. deciding to have a boring a life , thats on you, not Islam. 2. if parents opinions make you feel oppressed, thats your small mind problem , Islam doesn't oppress anybody 3. RELATIONSHIPS? a small kiss makes you feel like you are missing out cause you hijabi, are you mad?",,,,1.19267E+18,https://twitter.com/tifah_dior/status/1192670936157343744
11/8/19 5:05,itsmirofficial,AppleTV,0,0,6,can't anyone make one normal movie/show about muslim females? why they always gotta show that females who cover themselves are oppressed or something and have a white boy fantasy that will help them get freedom from oppression,,,,1.19267E+18,https://twitter.com/itsmirofficial/status/1192669561432227840
11/8/19 4:58,_nomnomm,AppleTV,1,7,29,"Can we take a moment to appreciate how hard it is for a Muslim woman, south asian descent ...to get this far and make (write, direct) her own original film? Before the judgements and the critique, which only come into play after you’ve seen the work anyway.",,,,1.19267E+18,https://twitter.com/_nomnomm/status/1192667684200169472
11/8/19 4:27,KarimAlamad,AppleTV,0,0,4,"“White culture liberates oppressed Muslim girl.” If I wasn’t so dependent on Apple, this would be a boycottable offense lmao",,,,1.19266E+18,https://twitter.com/KarimAlamad/status/1192659903984230400
11/8/19 4:24,ayatmohmoud01,AppleTV,0,0,0,Thought we were getting somewhere when Nike came out with the hijab but we back to square one I know us Muslim girls wildin but I know full and well no one gives it up for a white kid ,,,,1.19266E+18,https://twitter.com/ayatmohmoud01/status/1192659097314824192
11/8/19 4:23,castaymere,AppleTV,0,0,8,Why are Muslims in the comments pretending as though female oppression doesn't exist lmfao,,,,1.19266E+18,https://twitter.com/castaymere/status/1192658759933288449
11/8/19 3:56,biguyfu,AppleTV,0,0,2,"finally, our voice is being heard im white boy btw",,,,1.19265E+18,https://twitter.com/biguyfu/status/1192652174821593088
11/8/19 3:54,yvvngiverse,AppleTV,0,0,5,when we said we wanted representation this is Not what we meant ....,,,,1.19265E+18,https://twitter.com/yvvngiverse/status/1192651582279733248
11/8/19 3:54,Ab1u0,AppleTV,0,0,0,ضاع اسلامنا,,,,1.19265E+18,https://twitter.com/Ab1u0/status/1192651524167651328
11/8/19 3:52,Abdulla05332170,AppleTV,0,0,0,Shut up,,,,1.19265E+18,https://twitter.com/Abdulla05332170/status/1192651075561631744
11/8/19 3:44,j6onies,AppleTV,2,0,4,"again? again?! the hijabi who feels oppressed and gets saved by a white man narrative, AGAIN?? cut the cameras..deadass. we DON’T WANT IT",,,,1.19265E+18,https://twitter.com/j6onies/status/1192649041676587008
11/8/19 3:42,BilitisSwift,AppleTV,0,0,5,People in the comments acting as if this is a situation not based in reality. It’s possible to be proud of being Muslim and honor women who love Islam and also tell stories of women who felt hindered by Islam,,,,1.19265E+18,https://twitter.com/BilitisSwift/status/1192648642395435008
11/8/19 3:34,zoldickss,AppleTV,0,0,0,i honestly don’t mind it just take the white boy out,,,,1.19265E+18,https://twitter.com/zoldickss/status/1192646642048131072
11/8/19 3:27,junggokies,AppleTV,0,0,0,RT crackerboyy: Said hi to a hijabi today &amp; she told me “I ain’t Hala white boy” thanks a lot AppleTV,,,,1.19264E+18,https://twitter.com/junggokies/status/1192644752102969344
11/8/19 3:05,ArianaRahnuma,AppleTV,0,0,1,Me when a white boy smiles in my direction: —&gt; ,,,,1.19264E+18,https://twitter.com/ArianaRahnuma/status/1192639293501644801
11/8/19 2:57,maanas99,AppleTV,0,0,15,whoa this was filmed at my high school,,,,1.19264E+18,https://twitter.com/maanas99/status/1192637254688215041
11/8/19 2:55,Jayydahhx,AppleTV,0,0,0,?!?!?!?!?!?!?!?!?!?!?!?!?!?!??!?!?!?!?!?!?!?!?!!!!!!!?!!!!??????!???????!?!!?!!?!!?????????!??!?????!!!!!!!??????,,,,1.19264E+18,https://twitter.com/Jayydahhx/status/1192636796468903936
11/8/19 2:44,baziltt,AppleTV,0,0,0,Seriously @AppleTV ? lol,,@AppleTV,,1.19263E+18,https://twitter.com/baziltt/status/1192633908631785474
11/8/19 2:38,_masalachai,AppleTV,0,0,0,"Ahh yet another story misrepresenting Islam and south asian culture as being strict and oppressive. Apple, you could have done better. #Disappointed",,,#Disappointed,1.19263E+18,https://twitter.com/_masalachai/status/1192632369095819264
11/8/19 2:35,evatypebeat,AppleTV,3,0,2,this tweet stinks,,,,1.19263E+18,https://twitter.com/evatypebeat/status/1192631764583407618
11/8/19 2:26,mariamfarzayee,AppleTV,0,0,5,I think I lost brain cells watching this,,,,1.19263E+18,https://twitter.com/mariamfarzayee/status/1192629313113350149
11/8/19 2:12,addiesnextdoor,AppleTV,1,0,0,film ahead of its time as indicated by the replies,,,,1.19263E+18,https://twitter.com/addiesnextdoor/status/1192626025051635713
11/8/19 2:09,NaailahAaishah,AppleTV,0,1,8,What an ignorant narrative for 1) thinking that they’ve created breakthrough content 2)telling a story that is frankly not theirs to tell 3) wanting their false message to be spread. It’s a no from me sis,,,,1.19263E+18,https://twitter.com/NaailahAaishah/status/1192625260782329857
